0.816896,0.43126,0.515332,64,185,212,255,ABCA13;154664;ATP binding cassette subfamily A member 13;Q86UQ4;-1
0.654862,0.483809,0.599422,64,185,212,255,ABCA2;20;ATP binding cassette subfamily A member 2;Q9BZC7;47.56009418486348
0.656836,0.49257,0.754357,64,185,212,255,ABCA3;21;ATP binding cassette subfamily A member 3;Q99758;75.02071500865563
0.432852,0.916134,0.216606,64,185,212,255,ABCA4;24;ATP binding cassette subfamily A member 4;P78363;48.48117680107725
0.553433,0.110203,0.50807,64,185,212,255,ABCA5;23461;ATP binding cassette subfamily A member 5;Q8WWZ7;67.43321578039841
0.586049,0.07399,0.61731,64,185,212,255,ABCA6;23460;ATP binding cassette subfamily A member 6;Q8N139;70.70854397840328
0.776551,0.482775,0.584453,64,185,212,255,ABCA7;10347;ATP binding cassette subfamily A member 7;Q8IZY2;52.64836028819978
0.464136,0.179467,0.289262,64,185,212,255,ABCA9;10350;ATP binding cassette subfamily A member 9;Q8IUA7;72.60735232943028
0.533003,0.382593,0.53682,64,185,212,255,ABCB1;5243;ATP binding cassette subfamily B member 1;P08183;79.28821799955459
0.672928,0.537037,0.674237,64,185,212,255,ABCB10;23456;ATP binding cassette subfamily B member 10;Q9NRK6;98.55406537973285
0.254773,0.601074,0.679944,64,185,212,255,ABCB11;8647;ATP binding cassette subfamily B member 11;O95342;77.33193688559693
0.312969,0.481064,0.855629,64,185,212,255,ABCB4;5244;ATP binding cassette subfamily B member 4;P21439;78.84006363890634
0.763299,0.241518,0.515008,64,185,212,255,ABCB5;340273;ATP binding cassette subfamily B member 5;Q2M3G0;84.09195125953829
0.610154,0.474848,0.662996,64,185,212,255,ABCB6;10058;ATP binding cassette subfamily B member 6 (Langereis blood group);Q9NP58;76.2165640822929
0.696126,0.539339,0.487659,64,185,212,255,ABCB7;22;ATP binding cassette subfamily B member 7;O75027;78.30752941726928
0.670491,0.502283,0.677599,64,185,212,255,ABCB8;11194;ATP binding cassette subfamily B member 8;Q9NUT2;65.72479447212118
0.780824,0.447413,0.771683,64,185,212,255,ABCB9;23457;ATP binding cassette subfamily B member 9;Q9NP78;69.0628354529625
0.645776,0.506997,0.53814,64,185,212,255,ABCC1;4363;ATP binding cassette subfamily C member 1;P33527;69.7885741095299
0.733183,0.57259,0.744494,64,185,212,255,ABCC10;89845;ATP binding cassette subfamily C member 10;Q5T3U5;74.48812163303248
0.746058,0.86413,0.362609,64,185,212,255,ABCC12;94160;ATP binding cassette subfamily C member 12;Q96J65;66.8299043298198
0.64411,0.535076,0.53677,64,185,212,255,ABCC2;1244;ATP binding cassette subfamily C member 2;Q92887;73.43331211846858
0.783953,0.532219,0.568208,64,185,212,255,ABCC3;8714;ATP binding cassette subfamily C member 3;O15438;68.11183360675692
0.53987,0.546753,0.736468,64,185,212,255,ABCC4;10257;ATP binding cassette subfamily C member 4;O15439;79.74033722744882
0.748145,0.426661,0.458273,64,185,212,255,ABCC5;10057;ATP binding cassette subfamily C member 5;O15440;80.16679956078949
0.76117,0.300472,0.473308,64,185,212,255,ABCC6;368;ATP binding cassette subfamily C member 6;O95255;71.03292191763173
0.444504,0.737916,0.746669,64,185,212,255,ABCC8;6833;ATP binding cassette subfamily C member 8;Q09428;76.32008412233778
0.553011,0.696344,0.726506,64,185,212,255,ABCC9;10060;ATP binding cassette subfamily C member 9;O60706;81.10879994236589
0.705768,0.564982,0.562641,64,185,212,255,ABCD1;215;ATP binding cassette subfamily D member 1;P33897;71.39347994049358
0.864932,0.598505,0.579219,64,185,212,255,ABCD2;225;ATP binding cassette subfamily D member 2;Q9UBJ2;66.8566152013021
0.635332,0.524582,0.520623,64,185,212,255,ABCD3;5825;ATP binding cassette subfamily D member 3;P28288;87.83837024292362
0.562042,0.490972,0.765583,64,185,212,255,ABCD4;5826;ATP binding cassette subfamily D member 4;O14678;96.02615350469887
0.571552,0.533749,0.493155,64,185,212,255,ABCE1;6059;ATP binding cassette subfamily E member 1;P61221;131.51832474004806
0.555261,0.56577,0.411185,64,185,212,255,ABCF1;23;ATP binding cassette subfamily F member 1;Q8NE71;75.35075054142406
0.621647,0.511409,0.419877,64,185,212,255,ABCF2;10061;ATP binding cassette subfamily F member 2;Q9UG63;92.56954104781859
0.625194,0.561827,0.403328,64,185,212,255,ABCF3;55324;ATP binding cassette subfamily F member 3;Q9NUQ8;82.44163316246049
0.493193,0.729543,0.722531,64,185,212,255,ABCG1;9619;ATP binding cassette subfamily G member 1;P45844;93.63148813567325
0.418743,0.489831,0.674126,64,185,212,255,ABCG2;9429;ATP binding cassette subfamily G member 2 (Junior blood group);Q9UNQ0;81.05791177892961
0.350547,0.8062,0.737602,64,185,212,255,ABCG4;64137;ATP binding cassette subfamily G member 4;Q9H172;97.58256694663892
0.390438,0.62604,0.825091,64,185,212,255,ABCG5;64240;ATP binding cassette subfamily G member 5;Q9H222;73.3633458004115
0.529929,0.53962,0.725484,64,185,212,255,ABCG8;64241;ATP binding cassette subfamily G member 8;Q9H221;73.33731691460194
0.409158,0.626059,0.93375,64,185,212,255,ABHD1;84696;abhydrolase domain containing 1;Q96SE0;102.66857626735728
0.695559,0.512637,0.384023,64,185,212,255,ABHD10;55347;abhydrolase domain containing 10;Q9NUJ1;116.21823324362052
0.759094,0.54967,0.497564,64,185,212,255,ABHD11;83451;abhydrolase domain containing 11;Q8NFV4;146.3659688167246
0.787776,0.52738,0.599199,64,185,212,255,ABHD12;26090;abhydrolase domain containing 12;Q8N2K0;78.92084186017269
0.401777,0.432812,0.964905,64,185,212,255,ABHD12B;145447;abhydrolase domain containing 12B;Q7Z5M8;95.0775816730796
0.686613,0.513561,0.630253,64,185,212,255,ABHD14A;25864;abhydrolase domain containing 14A;Q9BUJ0;93.58768084086289
0.740368,0.689202,0.569148,64,185,212,255,ABHD14B;84836;abhydrolase domain containing 14B;Q96IU4;209.56846677751395
0.6657,0.329425,0.405824,64,185,212,255,ABHD15;116236;abhydrolase domain containing 15;Q6UXT9;105.10020224368012
0.632621,0.459393,0.643865,64,185,212,255,ABHD16A;7920;abhydrolase domain containing 16A;O95870;116.58486957625742
0.431588,0.46485,0.632387,64,185,212,255,ABHD17A;81926;abhydrolase domain containing 17A;Q96GS6;141.26962602464553
0.736909,0.496732,0.689892,64,185,212,255,ABHD17B;51104;abhydrolase domain containing 17B;Q5VST6;184.13962494008953
0.734178,0.40883,0.566492,64,185,212,255,ABHD18;80167;abhydrolase domain containing 18;Q0P651;111.37172766159053
0.754932,0.391249,0.773669,64,185,212,255,ABHD3;171586;abhydrolase domain containing 3;Q8WU67;120.372444979977
0.420566,0.223417,0.281177,64,185,212,255,ABHD4;63874;abhydrolase domain containing 4;Q8TB40;162.84667811786997
0.494147,0.415053,0.724516,64,185,212,255,ABHD5;51099;abhydrolase domain containing 5;Q8WTS1;161.42427510306453
0.442035,0.442532,0.798573,64,185,212,255,ABHD6;57406;abhydrolase domain containing 6;Q9BV23;110.50702382465579
0.169751,0.525123,0.21227,64,185,212,255,ABHD8;79575;abhydrolase domain containing 8;Q96I13;85.26797991451727
0.444122,0.570898,0.528209,64,185,212,255,ABI1;10006;abl interactor 1;Q8IZP0;64.1432458862116
0.45178,0.575574,0.536054,64,185,212,255,ABI2;10152;abl interactor 2;Q9NYB9;65.9427522492291
0.405494,0.601402,0.518949,64,185,212,255,ABI3;51225;ABI family member 3;Q9P2A4;61.356011894704594
0.346247,0.615295,0.462194,64,185,212,255,ABI3BP;25890;ABI family member 3 binding protein;Q7Z7G0;61.62745388881308
0.461285,0.490031,0.547345,64,185,212,255,ABL1;25;ABL proto-oncogene 1 - non-receptor tyrosine kinase;P00519;63.41685567529582
0.445824,0.522943,0.585115,64,185,212,255,ABL2;27;ABL proto-oncogene 2 - non-receptor tyrosine kinase;P42684;62.52362805394716
0.448552,0.583799,0.461212,64,185,212,255,ABLIM1;3983;actin binding LIM protein 1;O14639;65.35776936294724
0.289013,0.600854,0.647756,64,185,212,255,ABLIM2;84448;actin binding LIM protein family member 2;Q6H8Q1;64.67852950133575
0.291562,0.603669,0.47695,64,185,212,255,ABLIM3;22885;actin binding LIM protein family member 3;O94929;72.9593316811219
0.643702,0.690943,0.780602,64,185,212,255,ABO;28;ABO - alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase;P16442;85.34984383714989
0.358893,0.497249,0.53524,64,185,212,255,ABR;29;active BCR-related;Q12979;88.1437894834231
0.300232,0.660377,0.553168,64,185,212,255,ABRA;137735;actin binding Rho activating protein;Q8N0Z2;79.28895007492335
0.561103,0.798748,0.418473,64,185,212,255,ABRACL;58527;ABRA C-terminal like;Q9P1F3;296.37416290761973
0.494865,0.54862,0.343056,64,185,212,255,ABT1;29777;activator of basal transcription 1;Q9ULW3;92.9795574513447
0.605699,0.409388,0.272588,64,185,212,255,ABTB1;80325;ankyrin repeat and BTB domain containing 1;Q969K4;130.91818147241582
0.631395,0.671342,0.370067,64,185,212,255,ABTB2;25841;ankyrin repeat and BTB domain containing 2;Q8N961;83.72846601017335
0.661768,0.607007,0.476926,64,185,212,255,ACAA1;30;acetyl-CoA acyltransferase 1;P09110;121.4782963045129
0.601466,0.554066,0.524151,64,185,212,255,ACAA2;10449;acetyl-CoA acyltransferase 2;P42765;162.07956006262503
0.541557,0.497378,0.482855,64,185,212,255,ACACA;31;acetyl-CoA carboxylase alpha;Q13085;54.49700851257537
0.458216,0.616085,0.464981,64,185,212,255,ACACB;32;acetyl-CoA carboxylase beta;O00763;53.766334347073574
0.715374,0.553296,0.603358,64,185,212,255,ACAD10;80724;acyl-CoA dehydrogenase family member 10;Q6JQN1;72.96793811357993
0.557199,0.573669,0.408893,64,185,212,255,ACAD11;84129;acyl-CoA dehydrogenase family member 11;Q709F0;97.39236644278336
0.523322,0.563784,0.616505,64,185,212,255,ACAD8;27034;acyl-CoA dehydrogenase family member 8;Q9UKU7;104.4382857793478
0.666357,0.458895,0.527453,64,185,212,255,ACAD9;28976;acyl-CoA dehydrogenase family member 9;Q9H845;96.85887953636576
0.688173,0.625486,0.68601,64,185,212,255,ACADL;33;acyl-CoA dehydrogenase - long chain;P28330;114.3674588619272
0.647778,0.540706,0.494179,64,185,212,255,ACADM;34;acyl-CoA dehydrogenase - C-4 to C-12 straight chain;P11310;105.89283510788884
0.684111,0.642521,0.452835,64,185,212,255,ACADS;35;acyl-CoA dehydrogenase - C-2 to C-3 short chain;P16219;89.65033131612095
0.713129,0.580711,0.508957,64,185,212,255,ACADSB;36;acyl-CoA dehydrogenase - short/branched chain;P45954;93.87983377657669
0.621093,0.438859,0.502218,64,185,212,255,ACADVL;37;acyl-CoA dehydrogenase - very long chain;P49748;104.40605152025238
0.487013,0.243801,0.701088,64,185,212,255,ACAN;176;aggrecan;P16112;51.988751881077995
0.431013,0.597435,0.666251,64,185,212,255,ACAP1;9744;ArfGAP with coiled-coil - ankyrin repeat and PH domains 1;Q15027;69.38501309037642
0.575772,0.740384,0.51342,64,185,212,255,ACAP2;23527;ArfGAP with coiled-coil - ankyrin repeat and PH domains 2;Q15057;74.35137266984687
0.767725,0.593021,0.378259,64,185,212,255,ACAP3;116983;ArfGAP with coiled-coil - ankyrin repeat and PH domains 3;Q96P50;75.12291339233964
0.641737,0.526814,0.491139,64,185,212,255,ACAT1;38;acetyl-CoA acetyltransferase 1;P24752;110.90135989062556
0.585262,0.598314,0.457364,64,185,212,255,ACAT2;39;acetyl-CoA acetyltransferase 2;Q9BWD1;138.25283016961558
0.649956,0.512886,0.459989,64,185,212,255,ACBD3;64746;acyl-CoA binding domain containing 3;Q9H3P7;72.6285443179216
0.690891,0.79219,0.611446,64,185,212,255,ACBD4;79777;acyl-CoA binding domain containing 4;Q8NC06;105.99513984077116
0.651782,0.642592,0.537151,64,185,212,255,ACBD5;91452;acyl-CoA binding domain containing 5;Q5T8D3;69.09351029533998
0.415411,0.744185,0.335867,64,185,212,255,ACBD6;84320;acyl-CoA binding domain containing 6;Q9BR61;87.19594862753725
0.551137,0.64384,0.680302,64,185,212,255,ACBD7;414149;acyl-CoA binding domain containing 7;Q8N6N7;253.4241807874649
0.728865,0.79866,0.46303,64,185,212,255,ACCS;84680;1-aminocyclopropane-1-carboxylate synthase homolog (inactive);Q96QU6;94.34819793062086
0.555284,0.582574,0.408902,64,185,212,255,ACD;65057;ACD - shelterin complex subunit and telomerase recruitment factor;Q96AP0;80.69822358581706
0.398718,0.381013,0.631371,64,185,212,255,ACE;1636;angiotensin I converting enzyme;P12821;70.96828613832268
0.617973,0.435667,0.777725,64,185,212,255,ACE2;59272;angiotensin I converting enzyme 2;Q9BYF1;60.092533652878636
0.769694,0.770861,0.466863,64,185,212,255,ACER3;55331;alkaline ceramidase 3;Q9NUN7;155.39661683540308
0.433029,0.308185,0.567012,64,185,212,255,ACHE;43;acetylcholinesterase (Cartwright blood group);P22303;76.61543697217957
0.578468,0.506992,0.455546,64,185,212,255,ACIN1;22985;apoptotic chromatin condensation inducer 1;Q9UKV3;50.944875520783235
0.3873,0.264944,0.78684,64,185,212,255,ACKR1;2532;atypical chemokine receptor 1 (Duffy blood group);Q16570;66.97637272131101
0.463465,0.289712,0.730414,64,185,212,255,ACKR2;1238;atypical chemokine receptor 2;O00590;77.94808116326134
0.577708,0.621524,0.61573,64,185,212,255,ACKR3;57007;atypical chemokine receptor 3;P25106;84.51146053792793
0.46326,0.241277,0.726308,64,185,212,255,ACKR4;51554;atypical chemokine receptor 4;Q9NPB9;83.35113347819338
0.580458,0.46948,0.472989,64,185,212,255,ACLY;47;ATP citrate lyase;P53396;86.85411968431066
0.686858,0.753353,0.333686,64,185,212,255,ACMSD;130013;aminocarboxymuconate semialdehyde decarboxylase;Q8TDX5;167.5903974528947
0.544375,0.637892,0.505377,64,185,212,255,ACO1;48;aconitase 1;P21399;125.34939125438179
0.614106,0.548328,0.480783,64,185,212,255,ACO2;50;aconitase 2;Q99798;96.9383113856296
0.767819,0.564003,0.432141,64,185,212,255,ACOT1;641371;acyl-CoA thioesterase 1;Q86TX2;128.65413512587668
0.780006,0.807867,0.566732,64,185,212,255,ACOT11;26027;acyl-CoA thioesterase 11;Q8WXI4;79.11807501445519
0.538757,0.753108,0.611094,64,185,212,255,ACOT12;134526;acyl-CoA thioesterase 12;Q8WYK0;115.99659961268449
0.656964,0.611464,0.470369,64,185,212,255,ACOT13;55856;acyl-CoA thioesterase 13;Q9NPJ3;229.82334963807477
0.787227,0.492031,0.357499,64,185,212,255,ACOT2;10965;acyl-CoA thioesterase 2;P49753;76.54065950534319
0.953712,0.676113,0.443161,64,185,212,255,ACOT4;122970;acyl-CoA thioesterase 4;Q8N9L9;143.23322858051512
0.304915,0.856773,0.465796,64,185,212,255,ACOT6;641372;acyl-CoA thioesterase 6;Q3I5F7;178.6110901527107
0.558929,0.590495,0.505687,64,185,212,255,ACOT7;11332;acyl-CoA thioesterase 7;O00154;133.32974626726593
0.640523,0.368435,0.491491,64,185,212,255,ACOT8;10005;acyl-CoA thioesterase 8;O14734;102.17919714117774
0.618878,0.548678,0.540636,64,185,212,255,ACOT9;23597;acyl-CoA thioesterase 9;Q9Y305;96.68851180592226
0.623708,0.46657,0.514537,64,185,212,255,ACOX1;51;acyl-CoA oxidase 1;Q15067;127.81487995978685
0.635384,0.799735,0.408876,64,185,212,255,ACOX2;8309;acyl-CoA oxidase 2;Q99424;98.58419183913183
0.760119,0.495909,0.482451,64,185,212,255,ACOX3;8310;acyl-CoA oxidase 3 - pristanoyl;O15254;101.92309463184085
0.537892,0.200408,0.203924,64,185,212,255,ACOXL;55289;acyl-CoA oxidase-like;Q9NUZ1;137.73516324791032
0.519467,0.554318,0.536315,64,185,212,255,ACP1;52;acid phosphatase 1 - soluble;P24666;197.68812891901965
0.631065,0.494309,0.691303,64,185,212,255,ACP2;53;acid phosphatase 2 - lysosomal;P11117;51.33654634759815
0.607913,0.400397,0.525238,64,185,212,255,ACP5;54;acid phosphatase 5 - tartrate resistant;P13686;117.2428398808452
0.721024,0.599852,0.497261,64,185,212,255,ACP6;51205;acid phosphatase 6 - lysophosphatidic;Q9NPH0;97.51690894993449
0.718417,0.282529,0.329251,64,185,212,255,ACP7;390928;acid phosphatase 7 - tartrate resistant (putative);Q6ZNF0;88.22669990207929
0.5559,0.28951,0.502945,64,185,212,255,ACPP;55;acid phosphatase - prostate;P15309;75.89591642174804
0.419087,0.216847,0.613175,64,185,212,255,ACR;49;acrosin;P10323;83.99015848253492
0.88671,0.627863,0.401964,64,185,212,255,ACRBP;84519;acrosin binding protein;Q8NEB7;79.55232649941404
0.184658,0.657339,0.470344,64,185,212,255,ACSBG1;23205;acyl-CoA synthetase bubblegum family member 1;Q96GR2;88.06148937852485
0.737965,0.235216,0.364482,64,185,212,255,ACSBG2;81616;acyl-CoA synthetase bubblegum family member 2;Q5FVE4;94.86054113788936
0.762994,0.584405,0.556202,64,185,212,255,ACSF2;80221;acyl-CoA synthetase family member 2;Q96CM8;123.69181706329283
0.722659,0.578668,0.495257,64,185,212,255,ACSF3;197322;acyl-CoA synthetase family member 3;Q4G176;121.06153331428555
0.749297,0.417564,0.487074,64,185,212,255,ACSL1;2180;acyl-CoA synthetase long-chain family member 1;P33121;90.00465316736131
0.628083,0.552715,0.514425,64,185,212,255,ACSL3;2181;acyl-CoA synthetase long-chain family member 3;O95573;121.82761777179785
0.636918,0.544397,0.536141,64,185,212,255,ACSL4;2182;acyl-CoA synthetase long-chain family member 4;O60488;125.05209734103205
0.834163,0.46135,0.533137,64,185,212,255,ACSL5;51703;acyl-CoA synthetase long-chain family member 5;Q9ULC5;91.90173458634332
0.346976,0.576572,0.7997,64,185,212,255,ACSL6;23305;acyl-CoA synthetase long-chain family member 6;Q9UKU0;91.04960366004805
0.77275,0.771527,0.552395,64,185,212,255,ACSM1;116285;acyl-CoA synthetase medium-chain family member 1;Q08AH1;104.47476925395229
0.488112,0.309835,0.116532,64,185,212,255,ACSM2B;348158;acyl-CoA synthetase medium-chain family member 2B;Q68CK6;112.3432558219266
0.534199,0.275237,0.205181,64,185,212,255,ACSM3;6296;acyl-CoA synthetase medium-chain family member 3;Q53FZ2;99.46261778637636
0.799104,0.457842,0.447508,64,185,212,255,ACSM5;54988;acyl-CoA synthetase medium-chain family member 5;Q6NUN0;93.91964675742439
0.843281,0.486347,0.506066,64,185,212,255,ACSS1;84532;acyl-CoA synthetase short-chain family member 1;Q9NUB1;119.08516324402405
0.737323,0.625422,0.304815,64,185,212,255,ACSS2;55902;acyl-CoA synthetase short-chain family member 2;Q9NR19;111.5686492009729
0.090115,0.34757,0.767475,64,185,212,255,ACSS3;79611;acyl-CoA synthetase short-chain family member 3;Q9H6R3;118.31999413143532
0.465179,0.552581,0.508401,64,185,212,255,ACTA1;58;actin - alpha 1 - skeletal muscle;P68133;139.94446430600442
0.528186,0.499039,0.52743,64,185,212,255,ACTA2;59;actin - alpha 2 - smooth muscle - aorta;P62736;137.12901757558024
0.503833,0.514368,0.506818,64,185,212,255,ACTB;60;actin beta;P60709;146.88151017648508
0.538961,0.550269,0.503171,64,185,212,255,ACTBL2;345651;actin - beta like 2;Q562R1;136.12116754260992
0.454334,0.533988,0.519718,64,185,212,255,ACTC1;70;actin - alpha - cardiac muscle 1;P68032;132.1657235329152
0.485562,0.541346,0.497293,64,185,212,255,ACTG1;71;actin gamma 1;P63261;167.30589572753132
0.475966,0.423228,0.610189,64,185,212,255,ACTG2;72;actin - gamma 2 - smooth muscle - enteric;P63267;140.85642474097065
0.499928,0.504782,0.396948,64,185,212,255,ACTL6A;86;actin like 6A;O96019;128.83083506127807
0.474646,0.403882,0.490451,64,185,212,255,ACTL6B;51412;actin like 6B;O94805;136.84285025384168
0.289523,0.728595,0.550809,64,185,212,255,ACTL7A;10881;actin like 7A;Q9Y615;116.92033770054684
0.39859,0.910727,0.497899,64,185,212,255,ACTL7B;10880;actin like 7B;Q9Y614;118.7251159550104
0.493021,0.602051,0.288838,64,185,212,255,ACTL8;81569;actin like 8;Q9H568;137.2882531366833
0.469492,0.531347,0.506465,64,185,212,255,ACTN1;87;actinin alpha 1;P12814;63.79022602532247
0.439371,0.533194,0.51505,64,185,212,255,ACTN2;88;actinin alpha 2;P35609;59.95201851006246
0.362487,0.595526,0.524501,64,185,212,255,ACTN3;89;actinin alpha 3 (gene/pseudogene);Q08043;59.179895458597564
0.494812,0.518123,0.508558,64,185,212,255,ACTN4;81;actinin alpha 4;O43707;62.292619990624964
0.490329,0.651069,0.454212,64,185,212,255,ACTR10;55860;actin-related protein 10 homolog;Q9NZ32;95.97774878530454
0.533971,0.59483,0.439117,64,185,212,255,ACTR1A;10121;ARP1 actin-related protein 1 homolog A - centractin alpha;P61163;142.99735060470758
0.52914,0.614379,0.474462,64,185,212,255,ACTR1B;10120;ARP1 actin-related protein 1 homolog B - centractin beta;P42025;144.73861206941066
0.524789,0.553049,0.480164,64,185,212,255,ACTR2;10097;ARP2 actin related protein 2 homolog;P61160;155.40563035019105
0.537,0.553816,0.489367,64,185,212,255,ACTR3;10096;ARP3 actin related protein 3 homolog;P61158;132.01142456305442
0.523255,0.624119,0.400097,64,185,212,255,ACTR3B;57180;ARP3 actin related protein 3 homolog B;Q9P1U1;120.29665505403878
0.851098,0.354555,0.47364,64,185,212,255,ACTR3C;653857;ARP3 actin-related protein 3 homolog C;Q9C0K3;145.97181999609862
0.511131,0.528653,0.349273,64,185,212,255,ACTR5;79913;ARP5 actin-related protein 5 homolog;Q9H9F9;94.13646534387684
0.542877,0.556086,0.349682,64,185,212,255,ACTR6;64431;ARP6 actin-related protein 6 homolog;Q9GZN1;141.16850523283634
0.429278,0.488014,0.309622,64,185,212,255,ACTR8;93973;ARP8 actin-related protein 8 homolog;Q9H981;82.44791617696309
0.304459,0.701321,0.59992,64,185,212,255,ACTRT1;139741;actin related protein T1;Q8TDG2;147.99436064354842
0.465963,0.461933,0.590238,64,185,212,255,ACVR1;90;activin A receptor type 1;Q04771;100.19672268337867
0.496293,0.447087,0.619655,64,185,212,255,ACVR1B;91;activin A receptor type 1B;P36896;86.97310143118584
0.354562,0.247377,0.649188,64,185,212,255,ACVR1C;130399;activin A receptor type 1C;Q8NER5;86.75242996316388
0.456148,0.410481,0.695509,64,185,212,255,ACVR2A;92;activin A receptor type 2A;P27037;86.15118509562578
0.502903,0.433642,0.677442,64,185,212,255,ACVR2B;93;activin A receptor type 2B;Q13705;73.1496612129071
0.452084,0.414696,0.643943,64,185,212,255,ACVRL1;94;activin A receptor like type 1;P37023;90.9154912236711
0.633027,0.474706,0.40162,64,185,212,255,ACY1;95;aminoacylase 1;Q03154;140.88498392804928
0.290569,0.56334,0.586202,64,185,212,255,ACY3;91703;aminoacylase 3;Q96HD9;151.7255438267582
0.415341,0.908644,0.42227,64,185,212,255,ACYP1;97;acylphosphatase 1;P07311;223.4705911516479
0.274152,0.132498,0.457181,64,185,212,255,ACYP2;98;acylphosphatase 2;P14621;219.39160289962007
0.478531,0.512752,0.632601,64,185,212,255,ADA;100;adenosine deaminase;P00813;173.6698748771415
0.387849,0.901932,0.562178,64,185,212,255,ADAD2;161931;adenosine deaminase domain containing 2;Q8NCV1;99.81613298578402
0.809719,0.619428,0.321465,64,185,212,255,ADAL;161823;adenosine deaminase like;Q6DHV7;115.76269170682183
0.571155,0.481146,0.686491,64,185,212,255,ADAM10;102;ADAM metallopeptidase domain 10;O14672;77.31948792505501
0.801706,0.234363,0.65546,64,185,212,255,ADAM11;4185;ADAM metallopeptidase domain 11;O75078;60.6413243354906
0.399198,0.396299,0.664926,64,185,212,255,ADAM12;8038;ADAM metallopeptidase domain 12;O43184;62.41487205313132
0.395641,0.537486,0.584615,64,185,212,255,ADAM15;8751;ADAM metallopeptidase domain 15;Q13444;57.099869881976645
0.525392,0.450917,0.655805,64,185,212,255,ADAM17;6868;ADAM metallopeptidase domain 17;P78536;83.42816440906228
0.4826,0.324799,0.647173,64,185,212,255,ADAM19;8728;ADAM metallopeptidase domain 19;Q9H013;64.33478159063333
0.590772,0.423536,0.775108,64,185,212,255,ADAM2;2515;ADAM metallopeptidase domain 2;Q99965;69.6051617150145
0.65802,0.392224,0.680436,64,185,212,255,ADAM21;8747;ADAM metallopeptidase domain 21;Q9UKJ8;82.62880291808442
